clef Stat;Date De Vente;Designation Article;Total Qte VEndue;Total ca vente HT;Total Ca Vente TTC;
0000000000044;02/12/2017;COULIS DE FRAMBOISES;1;4.68;4.94;
0000000000044;08/12/2017;COULIS DE FRAMBOISES;1;4.68;4.94;
0000000000045;14/12/2017;CONFITURES DE FRAMBOISES EQUINOPS;1;3.84;4.05;
0000000000045;15/12/2017;CONFITURES DE FRAMBOISES EQUINOPS;1;3.84;4.05;
0000000000046;20/10/2017;CONFITURES DE MURES;1;3.84;4.05;
0000000000046;03/11/2017;CONFITURES DE MURES;1;3.84;4.05;
0000000000046;16/11/2017;CONFITURES DE MURES;1;3.84;4.05;
0000000000048;11/11/2017;CONFITURE DE MYRTILLES SAUVAGES;1;3.84;4.05;
0000000000048;16/11/2017;CONFITURE DE MYRTILLES SAUVAGES;1;3.84;4.05;
0000000000048;30/11/2017;CONFITURE DE MYRTILLES SAUVAGES;1;3.84;4.05;
0000000000050;21/10/2017;GELEE DE POMMES COINGS;1;3.84;4.05;
0000000000050;17/11/2017;GELEE DE POMMES COINGS;1;3.84;4.05;
0000000000051;20/10/2017;SIROPS DE FRAMBOISES;1;5.58;5.89;
0000000000051;26/10/2017;SIROPS DE FRAMBOISES;1;5.58;5.89;
0000000000051;11/11/2017;SIROPS DE FRAMBOISES;2;11.16;11.78;
0000000000051;16/11/2017;SIROPS DE FRAMBOISES;1;5.58;5.89;
0000000000051;24/11/2017;SIROPS DE FRAMBOISES;1;5.58;5.89;
0000000000051;16/12/2017;SIROPS DE FRAMBOISES;1;5.58;5.89;
0000000000052;20/10/2017;PESTO A L AIL DES OURS;1;4.16;4.39;
0000000000052;21/10/2017;PESTO A L AIL DES OURS;1;4.16;4.39;
0000000000052;04/11/2017;PESTO A L AIL DES OURS;1;4.16;4.39;
0000000000052;11/11/2017;PESTO A L AIL DES OURS;1;4.16;4.39;
0000000000052;24/11/2017;PESTO A L AIL DES OURS;1;4.16;4.39;
0000000000052;02/12/2017;PESTO A L AIL DES OURS;3;12.48;13.17;
0000000000052;15/12/2017;PESTO A L AIL DES OURS;1;4.16;4.39;
0000000000052;16/12/2017;PESTO A L AIL DES OURS;1;4.16;4.39;
0000000000053;10/11/2017;CONFITURE DE FRAISES;1;3.79;4;
0000000000055;10/11/2017;CONFITURE CLEMENTINE;2;7.58;8;
0000000000055;02/12/2017;CONFITURE CLEMENTINE;1;3.79;4;
0000000000055;23/12/2017;CONFITURE CLEMENTINE;3;11.37;12;
0000000000056;21/10/2017;CONFITURE D ABRICOT J AIME BOC OH;1;3.79;4;
0000000000056;03/11/2017;CONFITURE D ABRICOT J AIME BOC OH;1;3.79;4;
0000000000058;20/10/2017;NAVET BIO;1.61;3.67;3.88;
0000000000058;21/10/2017;NAVET BIO;1.705;3.89;4.1;
0000000000058;27/10/2017;NAVET BIO;1.58;3.61;3.8;
0000000000058;28/10/2017;NAVET BIO;1.51;3.45;3.64;
0000000000058;03/11/2017;NAVET BIO;1.235;2.82;2.98;
0000000000058;04/11/2017;NAVET BIO;3.28;7.5;7.91;
0000000000058;10/11/2017;NAVET BIO;3.415;7.8;8.24;
0000000000058;11/11/2017;NAVET BIO;1.83;4.18;4.41;
0000000000058;16/11/2017;NAVET BIO;2.835;6.48;6.83;
0000000000058;17/11/2017;NAVET BIO;3.865;8.84;9.32;
0000000000058;18/11/2017;NAVET BIO;4.075;9.31;9.82;
0000000000058;23/11/2017;NAVET BIO;2.77;6.35;6.68;
0000000000058;24/11/2017;NAVET BIO;4.615;10.55;11.14;
0000000000058;25/11/2017;NAVET BIO;3.79;8.63;9.12;
0000000000058;30/11/2017;NAVET BIO;0.79;1.82;1.91;
0000000000058;01/12/2017;NAVET BIO;2.4;5.48;5.78;
0000000000058;02/12/2017;NAVET BIO;4.48;10.24;10.79;
0000000000058;07/12/2017;NAVET BIO;3.36;7.48;7.89;
0000000000058;08/12/2017;NAVET BIO;4.315;9.85;10.39;
0000000000058;09/12/2017;NAVET BIO;4.355;9.95;10.5;
0000000000058;14/12/2017;NAVET BIO;1.915;4.39;4.62;
0000000000058;15/12/2017;NAVET BIO;3.62;8.27;8.73;
0000000000058;16/12/2017;NAVET BIO;2.96;6.77;7.14;
0000000000058;21/12/2017;NAVET BIO;3.035;6.94;7.32;
0000000000058;22/12/2017;NAVET BIO;1.995;4.47;4.73;
0000000000058;23/12/2017;NAVET BIO;1.175;2.67;2.83;
0000000000059;20/10/2017;CHIOGIA;2.58;8.16;8.61;
0000000000059;21/10/2017;CHIOGIA;1.375;4.35;4.59;
0000000000059;27/10/2017;CHIOGIA;1.995;6.37;6.72;
0000000000059;28/10/2017;CHIOGIA;0.975;3.12;3.29;
0000000000059;03/11/2017;CHIOGIA;0.53;1.7;1.79;
0000000000059;04/11/2017;CHIOGIA;0.75;2.4;2.53;
0000000000059;10/11/2017;CHIOGIA;1.175;3.75;3.96;
0000000000059;11/11/2017;CHIOGIA;3.485;11.13;11.75;
0000000000059;17/11/2017;CHIOGIA;1.32;4.2;4.43;
0000000000059;18/11/2017;CHIOGIA;1.21;3.87;4.08;
0000000000059;24/11/2017;CHIOGIA;0.32;1.02;1.08;
0000000000059;25/11/2017;CHIOGIA;1.585;5.07;5.34;
0000000000059;30/11/2017;CHIOGIA;0.395;1.26;1.33;
0000000000059;01/12/2017;CHIOGIA;0.92;2.94;3.1;
0000000000059;02/12/2017;CHIOGIA;1.085;3.47;3.66;
0000000000059;07/12/2017;CHIOGIA;0.26;0.83;0.88;
0000000000059;08/12/2017;CHIOGIA;0.735;2.34;2.47;
0000000000059;09/12/2017;CHIOGIA;1.165;3.73;3.93;
0000000000059;14/12/2017;CHIOGIA;0.41;1.31;1.38;
0000000000059;15/12/2017;CHIOGIA;0.445;1.42;1.5;
0000000000059;21/12/2017;CHIOGIA;0.16;0.51;0.54;
0000000000059;22/12/2017;CHIOGIA;0.205;0.65;0.69;
0000000000061;17/11/2017;AMANDES DECORTIQUEES VRAC;0.781;10.51;11.09;
0000000000061;18/11/2017;AMANDES DECORTIQUEES VRAC;0.185;2.49;2.63;
0000000000061;23/11/2017;AMANDES DECORTIQUEES VRAC;0.326;4.38;4.62;
0000000000061;24/11/2017;AMANDES DECORTIQUEES VRAC;2.145;28.85;30.43;
0000000000061;25/11/2017;AMANDES DECORTIQUEES VRAC;3.058;41.21;43.47;
0000000000061;30/11/2017;AMANDES DECORTIQUEES VRAC;0.275;3.69;3.9;
0000000000061;01/12/2017;AMANDES DECORTIQUEES VRAC;0.779;10.47;11.05;
0000000000061;02/12/2017;AMANDES DECORTIQUEES VRAC;0.966;13;13.71;
0000000000061;06/12/2017;AMANDES DECORTIQUEES VRAC;0.295;3.97;4.19;
0000000000061;16/12/2017;AMANDES DECORTIQUEES VRAC;3.146;42.25;44.59;
0000000000061;21/12/2017;AMANDES DECORTIQUEES VRAC;0.475;6.38;6.74;
0000000000061;22/12/2017;AMANDES DECORTIQUEES VRAC;0.975;13.12;13.84;
0000000000061;23/12/2017;AMANDES DECORTIQUEES VRAC;0.759;10.2;10.77;
0000000000061;31/12/2017;AMANDES DECORTIQUEES VRAC;0.31;4.17;4.4;
0000000000064;11/11/2017;SUCRE BLOND EQUITABLE VRAC;0.65;1.68;1.77;
0000000000064;08/12/2017;SUCRE BLOND EQUITABLE VRAC;1.12;2.89;3.05;
0000000000064;14/12/2017;SUCRE BLOND EQUITABLE VRAC;0.511;1.32;1.39;
0000000000064;15/12/2017;SUCRE BLOND EQUITABLE VRAC;1.005;2.59;2.73;
0000000000064;22/12/2017;SUCRE BLOND EQUITABLE VRAC;1;2.58;2.72;
0000000000066;28/10/2017;COURGE;3.85;6.72;7.08;
0000000000066;04/11/2017;COURGE;4.355;7.59;8.01;
0000000000066;10/11/2017;COURGE;0.465;0.82;0.86;
0000000000066;11/11/2017;COURGE;14.93;24.52;25.86;
0000000000066;16/11/2017;COURGE;2.335;4.08;4.3;
0000000000066;18/11/2017;COURGE;10.11;17.62;18.59;
0000000000066;23/11/2017;COURGE;1.765;3.08;3.25;
0000000000066;24/11/2017;COURGE;0.865;1.51;1.59;
0000000000066;25/11/2017;COURGE;2.145;3.74;3.95;
0000000000066;27/11/2017;COURGE;0.76;1.13;1.19;
0000000000066;30/11/2017;COURGE;1.375;2.39;2.52;
0000000000066;01/12/2017;COURGE;2.195;3.82;4.03;
0000000000066;02/12/2017;COURGE;5.655;9.87;10.41;
0000000000066;07/12/2017;COURGE;5.22;7.71;8.15;
0000000000066;08/12/2017;COURGE;11.195;17.57;18.52;
0000000000066;09/12/2017;COURGE;6.785;11.4;12.02;
0000000000067;27/10/2017;KIWI BIO;5.335;15.09;15.93;
0000000000067;28/10/2017;KIWI BIO;4.03;11.37;12;
0000000000067;03/11/2017;KIWI BIO;9.465;26.75;28.23;
0000000000067;04/11/2017;KIWI BIO;0.7;1.98;2.09;
0000000000067;10/11/2017;KIWI BIO;10.005;28.19;29.72;
0000000000067;21/12/2017;KIWI BIO;0.915;2.58;2.72;
0000000000067;23/12/2017;KIWI BIO;1.59;4.49;4.74;
0000000000067;31/12/2017;KIWI BIO;0.435;1.23;1.3;
0000000000068;28/10/2017;PAS EN M -> NOIX ENTIERES BIO;1.395;8.91;9.4;
0000000000068;03/11/2017;PAS EN M -> NOIX ENTIERES BIO;0.51;3.26;3.44;
0000000000068;05/11/2017;PAS EN M -> NOIX ENTIERES BIO;0.39;2.49;2.63;
0000000000068;10/11/2017;PAS EN M -> NOIX ENTIERES BIO;0.285;1.82;1.92;
0000000000068;17/11/2017;PAS EN M -> NOIX ENTIERES BIO;1.33;8.5;8.97;
0000000000068;18/11/2017;PAS EN M -> NOIX ENTIERES BIO;4.075;26.03;27.47;
0000000000068;23/11/2017;PAS EN M -> NOIX ENTIERES BIO;0.495;3.17;3.34;
0000000000068;24/11/2017;PAS EN M -> NOIX ENTIERES BIO;0.365;2.33;2.46;
0000000000068;01/12/2017;PAS EN M -> NOIX ENTIERES BIO;1.26;8.06;8.5;
0000000000068;02/12/2017;PAS EN M -> NOIX ENTIERES BIO;0.9;5.75;6.07;
0000000000068;07/12/2017;PAS EN M -> NOIX ENTIERES BIO;2.115;13.51;14.25;
0000000000068;09/12/2017;PAS EN M -> NOIX ENTIERES BIO;0.57;3.64;3.84;
0000000000068;15/12/2017;PAS EN M -> NOIX ENTIERES BIO;0.53;3.38;3.57;
0000000000068;16/12/2017;PAS EN M -> NOIX ENTIERES BIO;0.605;3.87;4.08;
0000000000068;21/12/2017;PAS EN M -> NOIX ENTIERES BIO;0.32;2.05;2.16;
0000000000068;22/12/2017;PAS EN M -> NOIX ENTIERES BIO;0.63;4.02;4.24;
0000000000069;03/11/2017;BISCUITS TIGRE CHOCO BIO;0.115;2.98;3.14;
0000000000069;04/11/2017;BISCUITS TIGRE CHOCO BIO;0.07;1.81;1.91;
0000000000069;10/11/2017;BISCUITS TIGRE CHOCO BIO;0.21;5.43;5.73;
0000000000069;11/11/2017;BISCUITS TIGRE CHOCO BIO;0.457;11.82;12.47;
0000000000069;16/11/2017;BISCUITS TIGRE CHOCO BIO;0.125;3.24;3.41;
0000000000069;17/11/2017;BISCUITS TIGRE CHOCO BIO;0.215;5.55;5.86;
0000000000069;25/11/2017;BISCUITS TIGRE CHOCO BIO;0.3;7.89;8.32;
0000000000069;30/11/2017;BISCUITS TIGRE CHOCO BIO;0.195;5.04;5.32;
0000000000069;02/12/2017;BISCUITS TIGRE CHOCO BIO;0.24;6.2;6.54;
0000000000069;09/12/2017;BISCUITS TIGRE CHOCO BIO;0.58;14.86;15.68;
0000000000069;15/12/2017;BISCUITS TIGRE CHOCO BIO;0.16;4.13;4.36;
0000000000069;22/12/2017;BISCUITS TIGRE CHOCO BIO;0.09;2.32;2.45;
0000000000069;23/12/2017;BISCUITS TIGRE CHOCO BIO;0.155;4.01;4.23;
0000000000073;30/11/2017;SEL COURT BOUILLON;1;2.4;2.53;
0000000000073;16/12/2017;SEL COURT BOUILLON;1;2.4;2.53;
0000000000074;01/09/2017;COMPOTE A LA POMME ET A LA MYRTILLE;5;2.7;2.85;
0000000000074;02/09/2017;COMPOTE A LA POMME ET A LA MYRTILLE;15;8.1;8.55;
0000000000074;08/09/2017;COMPOTE A LA POMME ET A LA MYRTILLE;13;7.02;7.41;
0000000000074;09/09/2017;COMPOTE A LA POMME ET A LA MYRTILLE;7;3.78;3.99;
0000000000074;15/09/2017;COMPOTE A LA POMME ET A LA MYRTILLE;13;6.64;7.02;
0000000000074;16/09/2017;COMPOTE A LA POMME ET A LA MYRTILLE;20;10.22;10.8;
0000000000074;22/09/2017;COMPOTE A LA POMME ET A LA MYRTILLE;10;5.1;5.4;
0000000000074;23/09/2017;COMPOTE A LA POMME ET A LA MYRTILLE;14;7.14;7.56;
0000000000074;29/09/2017;COMPOTE A LA POMME ET A LA MYRTILLE;11;5.61;5.94;
0000000000074;30/09/2017;COMPOTE A LA POMME ET A LA MYRTILLE;24;12.26;12.96;
0000000000074;05/10/2017;COMPOTE A LA POMME ET A LA MYRTILLE;1;0.51;0.54;
0000000000074;06/10/2017;COMPOTE A LA POMME ET A LA MYRTILLE;6;3.06;3.24;
0000000000074;07/10/2017;COMPOTE A LA POMME ET A LA MYRTILLE;9;4.6;4.86;
0000000000074;13/10/2017;COMPOTE A LA POMME ET A LA MYRTILLE;15;7.66;8.1;
0000000000074;14/10/2017;COMPOTE A LA POMME ET A LA MYRTILLE;17;8.68;9.18;
0000000000074;20/10/2017;COMPOTE A LA POMME ET A LA MYRTILLE;16;8.18;8.64;
0000000000074;21/10/2017;COMPOTE A LA POMME ET A LA MYRTILLE;19;9.71;10.26;
0000000000074;25/10/2017;COMPOTE A LA POMME ET A LA MYRTILLE;1;0.51;0.54;
0000000000074;27/10/2017;COMPOTE A LA POMME ET A LA MYRTILLE;2;1.02;1.08;
0000000000074;28/10/2017;COMPOTE A LA POMME ET A LA MYRTILLE;10;5.11;5.4;
0000000000074;03/11/2017;COMPOTE A LA POMME ET A LA MYRTILLE;4;2.04;2.16;
0000000000074;04/11/2017;COMPOTE A LA POMME ET A LA MYRTILLE;6;3.06;3.24;
0000000000074;10/11/2017;COMPOTE A LA POMME ET A LA MYRTILLE;7;3.58;3.78;
0000000000074;11/11/2017;COMPOTE A LA POMME ET A LA MYRTILLE;13;6.63;7.02;
0000000000074;16/11/2017;COMPOTE A LA POMME ET A LA MYRTILLE;2;1.02;1.08;
0000000000074;17/11/2017;COMPOTE A LA POMME ET A LA MYRTILLE;4;2.04;2.16;
0000000000074;18/11/2017;COMPOTE A LA POMME ET A LA MYRTILLE;11;5.63;5.94;
0000000000074;23/11/2017;COMPOTE A LA POMME ET A LA MYRTILLE;2;1.02;1.08;
0000000000074;24/11/2017;COMPOTE A LA POMME ET A LA MYRTILLE;4;2.05;2.16;
0000000000074;25/11/2017;COMPOTE A LA POMME ET A LA MYRTILLE;12;6.13;6.48;
0000000000074;30/11/2017;COMPOTE A LA POMME ET A LA MYRTILLE;11;5.62;5.94;
0000000000074;01/12/2017;COMPOTE A LA POMME ET A LA MYRTILLE;13;6.64;7.02;
0000000000074;02/12/2017;COMPOTE A LA POMME ET A LA MYRTILLE;10;5.11;5.4;
0000000000074;07/12/2017;COMPOTE A LA POMME ET A LA MYRTILLE;6;3.07;3.24;
0000000000074;08/12/2017;COMPOTE A LA POMME ET A LA MYRTILLE;1;0.51;0.54;
0000000000074;09/12/2017;COMPOTE A LA POMME ET A LA MYRTILLE;16;8.17;8.64;
0000000000074;14/12/2017;COMPOTE A LA POMME ET A LA MYRTILLE;8;4.08;4.32;
0000000000074;15/12/2017;COMPOTE A LA POMME ET A LA MYRTILLE;12;6.13;6.48;
0000000000074;16/12/2017;COMPOTE A LA POMME ET A LA MYRTILLE;12;6.14;6.48;
0000000000074;22/12/2017;COMPOTE A LA POMME ET A LA MYRTILLE;4;2.04;2.16;
0000000000074;23/12/2017;COMPOTE A LA POMME ET A LA MYRTILLE;6;3.06;3.24;
0000000000077;06/10/2017;BROCOLI;2.52;7.98;8.42;
0000000000077;07/10/2017;BROCOLI;0.84;2.66;2.81;
0000000000077;13/10/2017;BROCOLI;5.05;15.96;16.84;
0000000000078;10/11/2017;FENOUIL;3.375;10.79;11.38;
0000000000078;11/11/2017;FENOUIL;0.695;2.22;2.35;
0000000000079;03/11/2017;PATATES DOUCES BIO;5.035;17.69;18.66;
0000000000079;16/11/2017;PATATES DOUCES BIO;0.435;1.53;1.61;
0000000000079;17/11/2017;PATATES DOUCES BIO;6.115;21.47;22.66;
0000000000734;15/09/2017;PAS EN MAG --> BETTERAVE;3.23;7.37;7.78;
0000000000734;16/09/2017;PAS EN MAG --> BETTERAVE;2.835;6.47;6.83;
0000000000734;22/09/2017;PAS EN MAG --> BETTERAVE;0.87;1.99;2.1;
0000000000734;23/09/2017;PAS EN MAG --> BETTERAVE;1.785;4.08;4.3;
0000000000734;29/09/2017;PAS EN MAG --> BETTERAVE;3.29;7.42;7.82;
0000000000734;30/09/2017;PAS EN MAG --> BETTERAVE;3.055;6.78;7.15;
0000000000734;05/10/2017;PAS EN MAG --> BETTERAVE;0.835;1.91;2.01;
0000000000734;06/10/2017;PAS EN MAG --> BETTERAVE;5.5;12.57;13.27;
0000000000734;07/10/2017;PAS EN MAG --> BETTERAVE;3.46;7.91;8.33;
0000000000734;13/10/2017;PAS EN MAG --> BETTERAVE;0.36;0.82;0.87;
0000000000734;14/10/2017;PAS EN MAG --> BETTERAVE;2.94;6.73;7.09;
0000000000734;20/10/2017;PAS EN MAG --> BETTERAVE;5.385;11.85;12.51;
0000000000734;21/10/2017;PAS EN MAG --> BETTERAVE;2.95;6.19;6.52;
0000000000734;27/10/2017;PAS EN MAG --> BETTERAVE;2.325;5.31;5.6;
0000000000734;28/10/2017;PAS EN MAG --> BETTERAVE;0.515;1.18;1.24;
0000000000734;03/11/2017;PAS EN MAG --> BETTERAVE;3.94;8.99;9.49;
0000000000734;04/11/2017;PAS EN MAG --> BETTERAVE;1.785;4.08;4.3;
0000000000734;10/11/2017;PAS EN MAG --> BETTERAVE;4.425;10.1;10.66;
0000000000734;11/11/2017;PAS EN MAG --> BETTERAVE;0.5;1.14;1.2;
0000000000734;16/11/2017;PAS EN MAG --> BETTERAVE;1.41;3.23;3.4;
0000000000734;17/11/2017;PAS EN MAG --> BETTERAVE;2.525;5.76;6.08;
0000000000734;18/11/2017;PAS EN MAG --> BETTERAVE;2.96;6.76;7.14;
0000000000734;23/11/2017;PAS EN MAG --> BETTERAVE;1.095;2.5;2.64;
0000000000734;24/11/2017;PAS EN MAG --> BETTERAVE;1.23;2.8;2.96;
0000000000734;25/11/2017;PAS EN MAG --> BETTERAVE;0.41;0.93;0.98;
0000000000734;30/11/2017;PAS EN MAG --> BETTERAVE;0.785;1.79;1.89;
0000000000789;23/09/2017;GALETTES CARAMEL BEURRE SALE BIO;0.05;1.61;1.7;
0000000000789;28/09/2017;GALETTES CARAMEL BEURRE SALE BIO;0.03;0.81;0.85;
0000000000789;29/09/2017;GALETTES CARAMEL BEURRE SALE BIO;0.19;6.11;6.45;
0000000000789;30/09/2017;GALETTES CARAMEL BEURRE SALE BIO;0.2;6.43;6.78;
0000000000789;05/10/2017;GALETTES CARAMEL BEURRE SALE BIO;0.07;2.41;2.54;
0000000000789;06/10/2017;GALETTES CARAMEL BEURRE SALE BIO;0.383;12.31;12.98;
0000000000789;07/10/2017;GALETTES CARAMEL BEURRE SALE BIO;0.285;9.17;9.67;
0000000000789;13/10/2017;GALETTES CARAMEL BEURRE SALE BIO;0.13;3.64;3.84;
0000000000789;14/10/2017;GALETTES CARAMEL BEURRE SALE BIO;0.47;10.08;10.63;
0000000000789;17/10/2017;GALETTES CARAMEL BEURRE SALE BIO;0.1;2.14;2.26;
0000000000789;20/10/2017;GALETTES CARAMEL BEURRE SALE BIO;0.46;9.86;10.41;
0000000000789;21/10/2017;GALETTES CARAMEL BEURRE SALE BIO;0.415;8.92;9.4;
0000000000789;27/10/2017;GALETTES CARAMEL BEURRE SALE BIO;0.03;0.64;0.68;
0000000000789;28/10/2017;GALETTES CARAMEL BEURRE SALE BIO;0.324;6.94;7.33;
0000000000789;17/11/2017;GALETTES CARAMEL BEURRE SALE BIO;0.105;2.26;2.38;
0000000000789;18/11/2017;GALETTES CARAMEL BEURRE SALE BIO;0.205;4.4;4.64;
0000000000789;23/11/2017;GALETTES CARAMEL BEURRE SALE BIO;0.255;5.47;5.77;
0000000000789;24/11/2017;GALETTES CARAMEL BEURRE SALE BIO;0.072;1.55;1.63;
0000000000789;25/11/2017;GALETTES CARAMEL BEURRE SALE BIO;0.176;3.78;3.98;
0000000000789;30/11/2017;GALETTES CARAMEL BEURRE SALE BIO;0.21;4.52;4.76;
0000000000789;01/12/2017;GALETTES CARAMEL BEURRE SALE BIO;0.025;0.54;0.57;
0000000000789;02/12/2017;GALETTES CARAMEL BEURRE SALE BIO;0.08;1.72;1.81;
0000000000789;07/12/2017;GALETTES CARAMEL BEURRE SALE BIO;0.415;8.9;9.39;
0000000000789;08/12/2017;GALETTES CARAMEL BEURRE SALE BIO;0.085;1.82;1.92;
0000000000789;09/12/2017;GALETTES CARAMEL BEURRE SALE BIO;0.43;9.22;9.73;
0000000000789;16/12/2017;GALETTES CARAMEL BEURRE SALE BIO;0.463;9.93;10.48;
0000000000789;22/12/2017;GALETTES CARAMEL BEURRE SALE BIO;0.31;6.66;7.02;
0000000007962;07/12/2017;POMME DE TERRE CONFEDERATION PAYSANNE;5.74;10.33;10.9;
0000000007962;08/12/2017;POMME DE TERRE CONFEDERATION PAYSANNE;8.95;16.13;17.01;
0000000007962;09/12/2017;POMME DE TERRE CONFEDERATION PAYSANNE;7.92;14.25;15.03;
0000000007962;14/12/2017;POMME DE TERRE CONFEDERATION PAYSANNE;2.15;3.87;4.08;
0000000007962;15/12/2017;POMME DE TERRE CONFEDERATION PAYSANNE;5.365;9.65;10.19;
0000000007962;16/12/2017;POMME DE TERRE CONFEDERATION PAYSANNE;9.87;17.77;18.75;
0000000007962;21/12/2017;POMME DE TERRE CONFEDERATION PAYSANNE;0.46;0.82;0.87;
0000000007962;22/12/2017;POMME DE TERRE CONFEDERATION PAYSANNE;5.83;10.34;10.9;
0000000007962;23/12/2017;POMME DE TERRE CONFEDERATION PAYSANNE;2.81;5.06;5.34;
0000000007962;31/12/2017;POMME DE TERRE CONFEDERATION PAYSANNE;0.27;0.48;0.51;
0000000078948;03/11/2017;KAKI BIO;2.325;12.72;13.43;
0000000078948;04/11/2017;KAKI BIO;3.07;16.8;17.74;
0000000078948;10/11/2017;KAKI BIO;0.86;4.71;4.97;
0000000078948;11/11/2017;KAKI BIO;3.005;16.44;17.34;
0000000078948;16/11/2017;KAKI BIO;1.065;5.83;6.16;
0000000078948;17/11/2017;KAKI BIO;2.66;14.57;15.37;
0000000078948;18/11/2017;KAKI BIO;3.77;20.48;21.61;
0000000078948;23/11/2017;KAKI BIO;1.08;5.91;6.24;
0000000078948;24/11/2017;KAKI BIO;2.795;15.29;16.12;
0000000078948;25/11/2017;KAKI BIO;0.495;2.71;2.86;
0000000078948;30/11/2017;KAKI BIO;3.07;16.86;17.78;
0000000078948;01/12/2017;KAKI BIO;1.72;9.43;9.95;
0000000078948;02/12/2017;KAKI BIO;3.735;20.46;21.59;
0000000078948;08/12/2017;KAKI BIO;1.435;7.87;8.3;
0000000078948;09/12/2017;KAKI BIO;1.53;8.38;8.85;
0000000078948;15/12/2017;KAKI BIO;2.885;14.93;15.75;
0000000079624;07/10/2017;POMME DE TERRE NON TRIEES;2.99;3.6;3.8;
0000000079624;13/10/2017;POMME DE TERRE NON TRIEES;1.39;1.68;1.77;
0000000079624;14/10/2017;POMME DE TERRE NON TRIEES;8.49;10.23;10.8;
0000000079624;20/10/2017;POMME DE TERRE NON TRIEES;5.265;6.34;6.69;
0000000079624;21/10/2017;POMME DE TERRE NON TRIEES;4.915;5.92;6.24;
0000000079624;28/10/2017;POMME DE TERRE NON TRIEES;1.235;1.49;1.57;
0000000079624;03/11/2017;POMME DE TERRE NON TRIEES;6.03;7.26;7.66;
0000000079624;04/11/2017;POMME DE TERRE NON TRIEES;0.645;0.78;0.82;
0000000079624;10/11/2017;POMME DE TERRE NON TRIEES;0.775;0.93;0.98;
0000000079624;11/11/2017;POMME DE TERRE NON TRIEES;5.59;6.73;7.1;
0000000079624;16/11/2017;POMME DE TERRE NON TRIEES;0.365;0.44;0.46;
0000000079624;17/11/2017;POMME DE TERRE NON TRIEES;0.73;0.88;0.93;
0000000079624;18/11/2017;POMME DE TERRE NON TRIEES;2.37;2.85;3.01;
0000000079624;24/11/2017;POMME DE TERRE NON TRIEES;1.15;1.38;1.46;
0000000079624;25/11/2017;POMME DE TERRE NON TRIEES;1.925;2.32;2.45;
0000000079624;30/11/2017;POMME DE TERRE NON TRIEES;0.235;0.28;0.3;
0000000079624;01/12/2017;POMME DE TERRE NON TRIEES;0.23;0.27;0.29;
0000000079624;02/12/2017;POMME DE TERRE NON TRIEES;0.5;0.61;0.64;
0000000079624;07/12/2017;POMME DE TERRE NON TRIEES;0.68;0.7;0.73;
0000000079624;08/12/2017;POMME DE TERRE NON TRIEES;2.285;2.58;2.72;
0000000079624;15/12/2017;POMME DE TERRE NON TRIEES;0.945;1.14;1.2;
0000000079624;16/12/2017;POMME DE TERRE NON TRIEES;4.34;5.22;5.52;
0000000772624;22/12/2017;CLAIRETTE TRADITION BIO;2;11.66;14;
0000000772624;23/12/2017;CLAIRETTE TRADITION BIO;4;23.32;28;
0000000772624;30/12/2017;CLAIRETTE TRADITION BIO;2;11.67;14;
0000000789486;01/09/2017;LENTILLES VERTES ALPES DU SUD;1.735;8.4;8.87;
0000000789486;07/09/2017;LENTILLES VERTES ALPES DU SUD;0.463;2.25;2.37;
0000000789486;08/09/2017;LENTILLES VERTES ALPES DU SUD;0.475;2.3;2.43;
0000000789486;09/09/2017;LENTILLES VERTES ALPES DU SUD;1.048;5.07;5.35;
0000000789486;15/09/2017;LENTILLES VERTES ALPES DU SUD;1.55;7.2;7.59;
0000000789486;29/09/2017;LENTILLES VERTES ALPES DU SUD;1.475;6.87;7.25;
0000000789486;07/10/2017;LENTILLES VERTES ALPES DU SUD;1.197;5.55;5.86;
0000000789486;14/10/2017;LENTILLES VERTES ALPES DU SUD;1.73;8.06;8.5;
0000000789486;20/10/2017;LENTILLES VERTES ALPES DU SUD;0.736;3.42;3.61;
0000000789486;21/10/2017;LENTILLES VERTES ALPES DU SUD;0.31;1.44;1.52;
0000000789486;27/10/2017;LENTILLES VERTES ALPES DU SUD;1.152;5.35;5.64;
0000000789486;28/10/2017;LENTILLES VERTES ALPES DU SUD;0.488;2.27;2.39;
0000000789486;03/11/2017;LENTILLES VERTES ALPES DU SUD;1.88;8.73;9.21;
0000000789486;04/11/2017;LENTILLES VERTES ALPES DU SUD;0.459;2.13;2.25;
0000000789486;10/11/2017;LENTILLES VERTES ALPES DU SUD;0.537;2.49;2.63;
0000000789486;11/11/2017;LENTILLES VERTES ALPES DU SUD;0.61;2.84;2.99;
0000000789486;23/11/2017;LENTILLES VERTES ALPES DU SUD;0.535;2.48;2.62;
0000000789486;25/11/2017;LENTILLES VERTES ALPES DU SUD;0.233;1.08;1.14;
0000000789486;01/12/2017;LENTILLES VERTES ALPES DU SUD;0.96;4.45;4.7;
0000000789486;07/12/2017;LENTILLES VERTES ALPES DU SUD;1.345;6.24;6.59;
0000000789486;08/12/2017;LENTILLES VERTES ALPES DU SUD;1.445;6.71;7.08;
0000000789486;09/12/2017;LENTILLES VERTES ALPES DU SUD;1.557;7.23;7.63;
0000000789486;14/12/2017;LENTILLES VERTES ALPES DU SUD;0.419;1.94;2.05;
