clef Stat;Date De Vente;Designation Article;Total Qte VEndue;Total ca vente HT;Total Ca Vente TTC;
3760270910085;30/07/2018;BIERE LA FURAX 75 CL;3;11.16;13.38;
3760270910085;31/07/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;01/08/2018;BIERE LA FURAX 75 CL;6;22.32;26.76;
3760270910085;02/08/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;03/08/2018;BIERE LA FURAX 75 CL;3;11.16;13.38;
3760270910085;04/08/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;08/08/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;09/08/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;10/08/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;13/08/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;15/08/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;17/08/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;18/08/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;20/08/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;22/08/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;23/08/2018;BIERE LA FURAX 75 CL;3;11.16;13.38;
3760270910085;24/08/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;27/08/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;28/08/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;30/08/2018;BIERE LA FURAX 75 CL;3;11.15;13.38;
3760270910085;31/08/2018;BIERE LA FURAX 75 CL;3;11.16;13.38;
3760270910085;04/09/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;07/09/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;08/09/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;10/09/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;13/09/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;14/09/2018;BIERE LA FURAX 75 CL;4;14.87;17.84;
3760270910085;15/09/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;18/09/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;19/09/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;20/09/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;22/09/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;26/09/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;27/09/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;28/09/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;29/09/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;03/10/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;04/10/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;06/10/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;08/10/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;11/10/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;12/10/2018;BIERE LA FURAX 75 CL;3;11.16;13.38;
3760270910085;15/10/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;16/10/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;19/10/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;20/10/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;22/10/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;23/10/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;24/10/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;27/10/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;30/10/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;31/10/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;01/11/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;02/11/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;09/11/2018;BIERE LA FURAX 75 CL;5;18.6;22.3;
3760270910085;10/11/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;13/11/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;16/11/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;17/11/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;19/11/2018;BIERE LA FURAX 75 CL;3;11.16;13.38;
3760270910085;20/11/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;21/11/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;22/11/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;23/11/2018;BIERE LA FURAX 75 CL;3;11.16;13.38;
3760270910085;27/11/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;28/11/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;29/11/2018;BIERE LA FURAX 75 CL;5;18.6;22.3;
3760270910085;01/12/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;07/12/2018;BIERE LA FURAX 75 CL;3;11.16;13.38;
3760270910085;08/12/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;10/12/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;14/12/2018;BIERE LA FURAX 75 CL;3;11.16;13.38;
3760270910085;15/12/2018;BIERE LA FURAX 75 CL;3;11.16;13.38;
3760270910085;17/12/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;19/12/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910085;20/12/2018;BIERE LA FURAX 75 CL;2;7.44;8.92;
3760270910085;21/12/2018;BIERE LA FURAX 75 CL;6;22.31;26.76;
3760270910085;22/12/2018;BIERE LA FURAX 75 CL;1;3.72;4.46;
3760270910177;04/01/2018;BIERE LA BUCHE 75 CL;3;11.25;13.5;
3760270910177;06/01/2018;BIERE LA BUCHE 75 CL;2;7.5;9;
3760270910177;10/01/2018;BIERE LA BUCHE 75 CL;1;3.75;4.5;
3760270910177;11/01/2018;BIERE LA BUCHE 75 CL;4;15;18;
3760270910177;12/01/2018;BIERE LA BUCHE 75 CL;1;3.75;4.5;
3760270910177;17/01/2018;BIERE LA BUCHE 75 CL;2;7.5;9;
3760270910177;18/01/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;19/01/2018;BIERE LA BUCHE 75 CL;2;7.44;8.92;
3760270910177;20/01/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;25/01/2018;BIERE LA BUCHE 75 CL;2;7.43;8.92;
3760270910177;26/01/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;16/02/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;09/11/2018;BIERE LA BUCHE 75 CL;2;7.44;8.92;
3760270910177;10/11/2018;BIERE LA BUCHE 75 CL;2;7.44;8.92;
3760270910177;13/11/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;16/11/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;19/11/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;20/11/2018;BIERE LA BUCHE 75 CL;2;7.44;8.92;
3760270910177;21/11/2018;BIERE LA BUCHE 75 CL;3;11.16;13.38;
3760270910177;23/11/2018;BIERE LA BUCHE 75 CL;3;11.16;13.38;
3760270910177;24/11/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;27/11/2018;BIERE LA BUCHE 75 CL;2;7.44;8.92;
3760270910177;28/11/2018;BIERE LA BUCHE 75 CL;2;7.44;8.92;
3760270910177;29/11/2018;BIERE LA BUCHE 75 CL;3;11.16;13.38;
3760270910177;30/11/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;03/12/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;04/12/2018;BIERE LA BUCHE 75 CL;3;11.16;13.38;
3760270910177;07/12/2018;BIERE LA BUCHE 75 CL;4;14.87;17.84;
3760270910177;08/12/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;12/12/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;13/12/2018;BIERE LA BUCHE 75 CL;6;22.32;26.76;
3760270910177;14/12/2018;BIERE LA BUCHE 75 CL;6;22.32;26.76;
3760270910177;15/12/2018;BIERE LA BUCHE 75 CL;3;11.16;13.38;
3760270910177;17/12/2018;BIERE LA BUCHE 75 CL;1;3.72;4.46;
3760270910177;19/12/2018;BIERE LA BUCHE 75 CL;3;11.15;13.38;
3760270910177;20/12/2018;BIERE LA BUCHE 75 CL;7;26.03;31.22;
3760270910177;21/12/2018;BIERE LA BUCHE 75 CL;4;14.88;17.84;
3760270910177;22/12/2018;BIERE LA BUCHE 75 CL;2;7.44;8.92;
3760270910238;30/03/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;31/03/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;04/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;06/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;3;11.16;13.38;
3760270910238;07/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;11/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;3;11.16;13.38;
3760270910238;12/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;3;11.16;13.38;
3760270910238;13/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;14/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;3;11.16;13.38;
3760270910238;18/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;19/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;21/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;2;7.44;8.92;
3760270910238;25/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;27/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;28/04/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;02/05/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;04/05/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;2;7.44;8.92;
3760270910238;10/05/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;11/05/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;16/05/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;2;7.44;8.92;
3760270910238;17/05/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;5;18.6;22.3;
3760270910238;18/05/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;23/05/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;2;7.44;8.92;
3760270910238;25/05/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;26/05/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;2;7.44;8.92;
3760270910238;01/06/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;06/06/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;07/06/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;2;7.43;8.92;
3760270910238;08/06/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910238;13/06/2018;BIERE LA SULFUREUSE 75 CL --> PAS SAISON;1;3.72;4.46;
3760270910269;17/05/2018;BIERE LA DIFUSE 75 CL;5;18.6;22.3;
3760270910269;18/05/2018;BIERE LA DIFUSE 75 CL;8;29.75;35.68;
3760270910269;19/05/2018;BIERE LA DIFUSE 75 CL;4;14.88;17.84;
3760270910269;23/05/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;24/05/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;25/05/2018;BIERE LA DIFUSE 75 CL;3;11.16;13.38;
3760270910269;30/05/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;01/06/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;06/06/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;09/06/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;13/06/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;15/06/2018;BIERE LA DIFUSE 75 CL;4;14.88;17.84;
3760270910269;22/06/2018;BIERE LA DIFUSE 75 CL;3;11.16;13.38;
3760270910269;23/06/2018;BIERE LA DIFUSE 75 CL;4;14.88;17.84;
3760270910269;27/06/2018;BIERE LA DIFUSE 75 CL;4;14.88;17.84;
3760270910269;29/06/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;06/07/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;10/07/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;11/07/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;12/07/2018;BIERE LA DIFUSE 75 CL;3;11.16;13.38;
3760270910269;13/07/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;18/07/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;19/07/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;20/07/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;26/07/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;27/07/2018;BIERE LA DIFUSE 75 CL;4;14.87;17.84;
3760270910269;01/08/2018;BIERE LA DIFUSE 75 CL;3;11.16;13.38;
3760270910269;02/08/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;06/08/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;10/08/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;14/08/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;15/08/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;16/08/2018;BIERE LA DIFUSE 75 CL;3;11.15;13.38;
3760270910269;17/08/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;20/08/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;21/08/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;22/08/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;23/08/2018;BIERE LA DIFUSE 75 CL;3;11.15;13.38;
3760270910269;28/08/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;29/08/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;31/08/2018;BIERE LA DIFUSE 75 CL;3;11.16;13.38;
3760270910269;07/09/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;08/09/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;10/09/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;13/09/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;14/09/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;15/09/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;18/09/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;19/09/2018;BIERE LA DIFUSE 75 CL;3;11.16;13.38;
3760270910269;20/09/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;21/09/2018;BIERE LA DIFUSE 75 CL;3;11.16;13.38;
3760270910269;22/09/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;24/09/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;26/09/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;27/09/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;01/10/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;03/10/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;05/10/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;06/10/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;11/10/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;12/10/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;16/10/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;19/10/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;23/10/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;30/10/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;31/10/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;01/11/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;02/11/2018;BIERE LA DIFUSE 75 CL;3;11.16;13.38;
3760270910269;05/11/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;07/11/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;08/11/2018;BIERE LA DIFUSE 75 CL;2;7.44;8.92;
3760270910269;12/11/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;16/11/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;19/11/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910269;21/11/2018;BIERE LA DIFUSE 75 CL;1;3.72;4.46;
3760270910306;07/09/2018;BIERE LA FUNESTE 33 CL;3;4.68;5.61;
3760270910306;08/09/2018;BIERE LA FUNESTE 33 CL;3;4.68;5.61;
3760270910306;12/09/2018;BIERE LA FUNESTE 33 CL;6;10.8;12.96;
3760270910306;15/09/2018;BIERE LA FUNESTE 33 CL;5;9;10.8;
3760270910306;18/09/2018;BIERE LA FUNESTE 33 CL;2;3.6;4.32;
3760270910306;19/09/2018;BIERE LA FUNESTE 33 CL;5;9;10.8;
3760270910306;20/09/2018;BIERE LA FUNESTE 33 CL;2;3.6;4.32;
3760270910306;21/09/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;24/09/2018;BIERE LA FUNESTE 33 CL;4;7.2;8.64;
3760270910306;26/09/2018;BIERE LA FUNESTE 33 CL;2;3.6;4.32;
3760270910306;29/09/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;05/10/2018;BIERE LA FUNESTE 33 CL;4;7.2;8.64;
3760270910306;12/10/2018;BIERE LA FUNESTE 33 CL;3;5.4;6.48;
3760270910306;16/10/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;19/10/2018;BIERE LA FUNESTE 33 CL;2;3.6;4.32;
3760270910306;20/10/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;26/10/2018;BIERE LA FUNESTE 33 CL;2;3.6;4.32;
3760270910306;02/11/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;08/11/2018;BIERE LA FUNESTE 33 CL;3;5.4;6.48;
3760270910306;09/11/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;13/11/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;16/11/2018;BIERE LA FUNESTE 33 CL;3;5.4;6.48;
3760270910306;17/11/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;20/11/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;23/11/2018;BIERE LA FUNESTE 33 CL;4;7.2;8.64;
3760270910306;24/11/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;27/11/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;07/12/2018;BIERE LA FUNESTE 33 CL;2;3.6;4.32;
3760270910306;12/12/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;13/12/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;14/12/2018;BIERE LA FUNESTE 33 CL;2;3.6;4.32;
3760270910306;15/12/2018;BIERE LA FUNESTE 33 CL;3;5.4;6.48;
3760270910306;19/12/2018;BIERE LA FUNESTE 33 CL;1;1.8;2.16;
3760270910306;20/12/2018;BIERE LA FUNESTE 33 CL;3;5.4;6.48;
3770001496245;12/01/2018;CHOCOLAT CITRONS CONFITS;3;9.48;9.99;
3770001496245;13/01/2018;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496245;17/01/2018;CHOCOLAT CITRONS CONFITS;2;6.32;6.66;
3770001496245;18/01/2018;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496245;19/01/2018;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496245;20/01/2018;CHOCOLAT CITRONS CONFITS;3;9.48;9.99;
3770001496245;24/01/2018;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496245;25/01/2018;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496245;26/01/2018;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496245;27/01/2018;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496245;31/01/2018;CHOCOLAT CITRONS CONFITS;1;3.16;3.33;
3770001496245;03/02/2018;CHOCOLAT CITRONS CONFITS;2;6.32;6.66;
3770001496245;24/07/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;26/07/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;22/08/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;30/08/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;17/09/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;11/10/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;18/10/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;24/10/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;26/10/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;09/11/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;24/11/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;26/11/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;27/11/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;28/11/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;30/11/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;04/12/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;08/12/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;11/12/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;13/12/2018;CHOCOLAT CITRONS CONFITS;2;6.4;6.76;
3770001496245;15/12/2018;CHOCOLAT CITRONS CONFITS;1;3.2;3.38;
3770001496245;18/12/2018;CHOCOLAT CITRONS CONFITS;2;6.4;6.76;
3770001496245;19/12/2018;CHOCOLAT CITRONS CONFITS;6;19.2;20.28;
3770001496245;21/12/2018;CHOCOLAT CITRONS CONFITS;3;9.6;10.14;
3770001496672;04/01/2018;CHOCOLAT ORANGES CONFITES;2;6.32;6.66;
3770001496672;05/01/2018;CHOCOLAT ORANGES CONFITES;2;6.32;6.66;
3770001496672;06/01/2018;CHOCOLAT ORANGES CONFITES;1;3.16;3.33;
3770001496672;10/01/2018;CHOCOLAT ORANGES CONFITES;1;3.16;3.33;
3770001496672;11/01/2018;CHOCOLAT ORANGES CONFITES;1;3.16;3.33;
3770001496672;12/01/2018;CHOCOLAT ORANGES CONFITES;1;3.16;3.33;
3770001496672;13/01/2018;CHOCOLAT ORANGES CONFITES;1;3.16;3.33;
3770001496672;18/01/2018;CHOCOLAT ORANGES CONFITES;1;3.16;3.33;
3770001496672;20/01/2018;CHOCOLAT ORANGES CONFITES;1;3.16;3.33;
3770001496672;27/01/2018;CHOCOLAT ORANGES CONFITES;4;12.64;13.32;
3770001496672;31/01/2018;CHOCOLAT ORANGES CONFITES;1;3.16;3.33;
3770001496672;06/08/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;24/08/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;03/10/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;06/10/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;15/10/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;20/10/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;06/11/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;17/11/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;23/11/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;26/11/2018;CHOCOLAT ORANGES CONFITES;2;6.4;6.76;
3770001496672;05/12/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;13/12/2018;CHOCOLAT ORANGES CONFITES;2;6.4;6.76;
3770001496672;14/12/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;15/12/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;17/12/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;18/12/2018;CHOCOLAT ORANGES CONFITES;1;3.2;3.38;
3770001496672;19/12/2018;CHOCOLAT ORANGES CONFITES;3;9.61;10.14;
3770001496672;20/12/2018;CHOCOLAT ORANGES CONFITES;2;6.4;6.76;
3770001496672;21/12/2018;CHOCOLAT ORANGES CONFITES;2;6.4;6.76;
3770001496672;22/12/2018;CHOCOLAT ORANGES CONFITES;3;9.6;10.14;
3770008034013;05/01/2018;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;18/01/2018;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;20/01/2018;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;31/01/2018;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;10/02/2018;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
3770008034013;06/04/2018;TAGADABANANA CONFITURE FRAISE BANANE;1;3.79;4;
